18.617154 0.513526 1.000000 0.962726 0.903935
18.642938 1.029526 1.000000 0.979102 0.932918
18.667558 1.078112 1.000000 0.931515 0.966424
18.691507 1.104903 1.000000 0.881365 0.998381
18.716136 1.081280 1.000000 0.874625 1.017511
18.741565 1.041012 1.000000 1.079735 1.022935
18.766974 1.041503 1.000000 1.069769 1.027220
18.792389 1.050587 1.000000 0.939133 1.032612
18.817509 1.052088 1.000000 0.818168 1.037107
18.947136 1.008986 1.000000 0.714921 1.030617
18.973005 1.017821 1.000000 0.818168 1.027664
19.000771 0.955713 1.000000 0.881365 1.011060
19.028127 0.970412 1.000000 0.916633 1.001680
19.055314 0.976419 1.000000 0.881365 0.995850
19.082693 0.969276 1.000000 0.758075 0.989718
19.137066 0.487850 1.000000 0.939133 0.873902
19.163544 0.996840 1.000000 0.939133 0.902272
19.188545 1.070448 1.000000 0.946872 0.941082
19.212538 1.103064 1.000000 0.931515 0.978462
19.236974 1.087135 1.000000 1.500000 1.003541
19.261988 1.061189 1.000000 1.371222 1.016844
19.286893 1.062891 1.000000 1.340000 1.027470
19.312020 1.059322 1.000000 1.500000 1.034821
19.336949 1.063062 1.000000 1.500000 1.041338
19.387687 0.523260 1.000000 1.500000 0.921782
19.412818 1.056113 1.000000 1.500000 0.952781
19.435902 1.150174 1.000000 1.500000 0.998333
19.458526 1.173397 1.000000 1.500000 1.038733
19.481335 1.163914 1.000000 1.500000 1.067621
19.505634 1.092513 1.000000 1.500000 1.073365
19.529637 1.106195 1.000000 1.500000 1.080941
19.553384 1.112137 1.000000 1.500000 1.088140
19.577837 1.087849 1.000000 1.500000 1.088073
19.599988 1.202578 1.000000 1.500000 1.114497
19.627375 0.969134 1.000000 1.500000 1.080952
19.652178 1.081280 1.000000 1.500000 1.081028
19.677711 1.039705 1.000000 1.500000 1.071491
19.703087 1.041176 1.000000 1.500000 1.064496
19.730255 1.017353 1.000000 1.500000 1.053616
19.757080 0.955575 1.000000 1.500000 1.030991
19.783994 0.984398 1.000000 1.500000 1.020239
19.838758 0.951458 1.000000 1.387367 1.004367
19.895205 0.469891 1.000000 1.500000 0.881026
19.923953 0.928131 1.000000 1.438082 0.891897
19.950207 1.010987 1.000000 1.324899 0.919379
19.975388 1.047596 1.000000 1.324899 0.948968
20.000853 1.048259 1.000000 1.500000 0.971881
20.027711 0.988806 1.000000 1.500000 0.975787
20.054174 1.010833 1.000000 1.340000 0.983874
20.079524 1.035642 1.000000 1.121460 0.995821
20.105992 1.005616 1.000000 1.178208 0.998081
20.158555 0.504647 1.000000 1.110739 0.884212
20.185056 1.010216 1.000000 1.100216 0.913290
20.209531 1.074440 1.000000 0.962726 0.950478
20.233814 1.093595 1.000000 1.059980 0.983505
20.258370 1.080927 1.000000 1.254079 1.005987
20.284159 1.029206 1.000000 0.909363 1.011345
20.309286 1.057293 1.000000 0.895152 1.021949
20.334664 1.045282 1.000000 0.830095 1.027333
20.360218 1.038890 1.000000 0.909363 1.030000
20.411329 0.518997 1.000000 0.728768 0.912076
20.437242 1.024273 1.000000 0.714921 0.937968
20.463110 1.021588 1.000000 0.627102 0.957265
20.489868 0.996241 1.000000 0.578326 0.966259
20.516467 0.997891 1.000000 0.578326 0.973559
20.578064 0.876787 1.000000 0.497702 0.951227
20.639749 0.835435 1.000000 0.431136 0.924506
20.669259 0.899281 1.000000 0.414725 0.918685
20.705606 0.730108 1.000000 0.385283 0.875167
